Timestamp,Class,Confidence,X1,Y1,X2,Y2
2026-08-22 00:11:50.434,person,0.71,192,3,635,480
2026-08-22 00:11:50.510,person,0.62,71,0,639,479
2026-08-22 00:11:50.567,person,0.62,71,0,639,479
2026-08-22 00:11:50.633,person,0.64,169,3,636,480
2026-08-22 00:11:50.696,person,0.64,169,3,636,480
2026-08-22 00:11:50.766,person,0.71,209,2,638,480
2026-08-22 00:11:50.825,person,0.68,165,3,638,480
2026-08-22 00:11:50.898,person,0.68,165,3,638,480
2026-08-22 00:11:50.952,person,0.69,202,3,636,480
2026-08-22 00:11:51.027,person,0.74,213,5,638,480
2026-08-22 00:11:51.088,person,0.74,213,5,638,480
2026-08-22 00:11:51.141,person,0.69,216,4,638,480
2026-08-22 00:11:51.207,person,0.71,189,4,638,480
2026-08-22 00:11:51.274,person,0.77,215,5,637,480
2026-08-22 00:11:51.337,person,0.72,198,3,637,480
2026-08-22 00:11:51.393,person,0.74,208,2,636,480
2026-08-22 00:11:51.446,person,0.73,211,3,638,480
2026-08-22 00:11:51.510,person,0.73,211,3,638,480
2026-08-22 00:11:51.569,person,0.73,170,2,637,480
2026-08-22 00:11:51.629,person,0.73,170,2,637,480
2026-08-22 00:11:51.692,person,0.67,62,9,639,479
2026-08-22 00:11:51.757,person,0.69,130,3,638,480
2026-08-22 00:11:51.819,person,0.69,130,3,638,480
2026-08-22 00:11:51.883,person,0.73,65,0,640,479
2026-08-22 00:11:51.942,person,0.73,65,0,640,479
2026-08-22 00:11:52.008,person,0.77,73,6,633,479
2026-08-22 00:11:52.066,person,0.77,73,6,633,479
2026-08-22 00:11:52.129,person,0.69,67,0,636,479
2026-08-22 00:11:52.187,person,0.73,64,3,636,479
2026-08-22 00:11:52.251,person,0.73,64,3,636,479
2026-08-22 00:11:52.304,person,0.74,165,5,637,480
2026-08-22 00:11:52.358,person,0.82,167,5,637,480
2026-08-22 00:11:52.423,person,0.82,167,5,637,480
2026-08-22 00:11:52.494,person,0.73,134,2,637,480
2026-08-22 00:11:52.550,person,0.71,124,5,638,480
2026-08-22 00:11:52.616,person,0.71,124,5,638,480
2026-08-22 00:11:52.674,person,0.75,65,4,635,479
2026-08-22 00:11:52.737,person,0.71,65,3,636,479
2026-08-22 00:11:52.798,person,0.70,124,4,638,479
2026-08-22 00:11:52.862,person,0.70,124,4,638,479
2026-08-22 00:11:52.924,person,0.80,59,0,639,479
2026-08-22 00:11:52.985,person,0.79,56,0,639,478
2026-08-22 00:11:53.053,person,0.79,56,0,639,478
2026-08-22 00:11:53.113,person,0.71,56,0,639,479
2026-08-22 00:11:53.181,person,0.71,56,0,639,479
2026-08-22 00:11:53.257,person,0.71,51,0,639,479
2026-08-22 00:11:53.320,person,0.72,78,4,636,478
2026-08-22 00:11:53.385,person,0.72,78,4,636,478
2026-08-22 00:11:53.465,person,0.68,130,3,637,479
2026-08-22 00:11:53.523,person,0.68,130,3,637,479
2026-08-22 00:11:53.597,person,0.71,164,4,637,479
2026-08-22 00:11:53.663,person,0.73,177,5,636,479
2026-08-22 00:11:53.742,person,0.73,177,5,636,479
2026-08-22 00:11:53.813,person,0.71,91,5,633,479
2026-08-22 00:11:53.876,person,0.70,151,5,637,480
2026-08-22 00:11:53.940,person,0.70,151,5,637,480
2026-08-22 00:11:53.998,person,0.65,125,4,638,480
2026-08-22 00:11:54.062,person,0.65,125,4,638,480
2026-08-22 00:11:54.126,person,0.72,57,2,635,479
2026-08-22 00:11:54.182,person,0.75,133,4,633,478
2026-08-22 00:11:54.248,person,0.75,133,4,633,478
2026-08-22 00:11:54.305,person,0.69,108,4,633,478
2026-08-22 00:11:54.368,person,0.66,89,2,634,478
2026-08-22 00:11:54.420,person,0.66,89,2,634,478
2026-08-22 00:11:54.481,person,0.72,50,0,638,479
2026-08-22 00:11:54.542,person,0.72,50,0,638,479
2026-08-22 00:11:54.601,person,0.65,99,2,631,478
2026-08-22 00:11:54.666,person,0.66,162,2,638,479
2026-08-22 00:11:54.717,person,0.66,162,2,638,479
2026-08-22 00:11:54.778,person,0.66,162,2,638,479
2026-08-22 00:11:54.836,person,0.68,171,4,638,479
2026-08-22 00:11:54.893,person,0.63,175,4,638,479
2026-08-22 00:11:54.966,person,0.63,175,4,638,479
2026-08-22 00:11:55.024,person,0.68,172,4,638,479
2026-08-22 00:11:55.087,person,0.69,53,0,639,479
2026-08-22 00:11:55.146,person,0.69,53,0,639,479
2026-08-22 00:11:55.209,person,0.72,108,2,636,478
2026-08-22 00:11:55.272,person,0.72,108,2,636,478
2026-08-22 00:11:55.336,person,0.72,56,0,639,479
2026-08-22 00:11:55.401,person,0.67,187,3,638,480
2026-08-22 00:11:55.467,person,0.68,177,4,638,479
2026-08-22 00:11:55.526,person,0.70,149,4,638,479
2026-08-22 00:11:55.589,person,0.70,149,4,638,479
2026-08-22 00:11:55.649,person,0.62,145,5,637,480
2026-08-22 00:11:55.709,person,0.70,143,5,638,479
2026-08-22 00:11:55.760,person,0.70,143,5,638,479
2026-08-22 00:11:55.823,person,0.63,121,5,638,479
2026-08-22 00:11:55.886,person,0.63,121,5,638,479
2026-08-22 00:11:55.951,person,0.64,122,4,637,480
2026-08-22 00:11:56.007,person,0.64,110,4,633,479
2026-08-22 00:11:56.069,person,0.64,110,4,633,479
2026-08-22 00:11:56.117,person,0.73,49,0,639,479
2026-08-22 00:11:56.190,person,0.67,47,0,639,479
2026-08-22 00:11:56.254,person,0.67,47,0,639,479
2026-08-22 00:11:56.317,person,0.67,47,0,639,479
2026-08-22 00:11:56.382,person,0.65,110,8,638,479
2026-08-22 00:11:56.448,person,0.65,52,0,638,479
2026-08-22 00:11:56.507,person,0.65,52,0,638,479
2026-08-22 00:11:56.557,person,0.64,117,6,638,480
2026-08-22 00:11:56.615,person,0.66,103,5,634,479
2026-08-22 00:11:56.682,person,0.66,103,5,634,479
2026-08-22 00:11:56.740,person,0.79,194,9,636,479
2026-08-22 00:11:56.803,person,0.61,183,6,613,478
2026-08-22 00:11:56.863,person,0.72,191,3,636,479
2026-08-22 00:11:56.932,person,0.83,58,2,640,478
2026-08-22 00:11:56.991,person,0.84,61,0,640,478
2026-08-22 00:11:57.046,person,0.81,49,0,639,479
2026-08-22 00:11:57.101,person,0.81,49,0,639,479
2026-08-22 00:11:57.164,person,0.80,40,0,638,479
2026-08-22 00:11:57.221,person,0.80,40,0,638,479
2026-08-22 00:11:57.277,person,0.76,51,0,640,479
2026-08-22 00:11:57.332,person,0.76,46,0,638,479
2026-08-22 00:11:57.397,person,0.76,46,0,638,479
2026-08-22 00:11:57.459,person,0.68,161,4,638,480
2026-08-22 00:11:57.521,person,0.70,97,4,638,480
2026-08-22 00:11:57.583,person,0.74,41,0,639,479
2026-08-22 00:11:57.646,person,0.74,41,0,639,479
2026-08-22 00:11:57.703,person,0.74,71,7,636,478
2026-08-22 00:11:57.758,person,0.72,124,5,638,479
2026-08-22 00:11:57.813,person,0.72,124,5,638,479
2026-08-22 00:11:57.876,person,0.78,144,3,638,479
2026-08-22 00:11:57.939,person,0.74,128,3,639,479
2026-08-22 00:11:57.999,person,0.74,128,3,639,479
2026-08-22 00:11:58.068,person,0.68,119,8,639,479
2026-08-22 00:11:58.128,person,0.68,119,8,639,479
2026-08-22 00:11:58.186,person,0.78,141,2,639,479
2026-08-22 00:11:58.255,person,0.77,144,2,639,479
2026-08-22 00:11:58.316,person,0.73,139,3,639,479
2026-08-22 00:11:58.374,person,0.83,164,3,638,479
2026-08-22 00:11:58.429,person,0.83,164,3,638,479
2026-08-22 00:11:58.488,person,0.69,86,5,634,478
2026-08-22 00:11:58.549,person,0.69,86,5,634,478
2026-08-22 00:11:58.616,person,0.65,138,1,639,479
2026-08-22 00:11:58.673,person,0.78,162,3,638,479
2026-08-22 00:11:58.737,person,0.78,162,3,638,479
2026-08-22 00:11:58.799,person,0.71,163,3,639,479
2026-08-22 00:11:58.865,person,0.78,154,1,639,478
2026-08-22 00:11:58.919,person,0.78,154,1,639,478
2026-08-22 00:11:58.976,person,0.74,107,3,638,478
2026-08-22 00:11:59.033,person,0.78,125,5,638,480
2026-08-22 00:11:59.099,person,0.76,143,4,638,480
2026-08-22 00:11:59.157,person,0.76,143,4,638,480
2026-08-22 00:11:59.216,person,0.73,152,0,639,480
2026-08-22 00:11:59.279,person,0.64,54,40,639,479
2026-08-22 00:11:59.346,person,0.64,54,40,639,479
2026-08-22 00:11:59.399,person,0.42,145,9,639,479
2026-08-22 00:11:59.469,person,0.42,145,9,639,479
2026-08-22 00:11:59.526,person,0.53,247,20,639,477
2026-08-22 00:11:59.527,person,0.27,53,1,636,478
2026-08-22 00:11:59.594,dog,0.42,260,37,639,478
2026-08-22 00:11:59.658,dog,0.42,260,37,639,478
2026-08-22 00:11:59.717,person,0.27,217,32,638,476
2026-08-22 00:11:59.781,person,0.27,217,32,638,476
2026-08-22 00:11:59.843,cat,0.37,234,30,639,479
2026-08-22 00:11:59.843,person,0.36,222,22,638,477
2026-08-22 00:11:59.843,chair,0.27,60,305,180,479
2026-08-22 00:11:59.909,person,0.50,235,15,639,478
2026-08-22 00:11:59.969,person,0.50,235,15,639,478
2026-08-22 00:12:00.030,person,0.28,276,11,639,478
2026-08-22 00:12:00.092,person,0.28,276,11,639,478
2026-08-22 00:12:00.151,person,0.30,230,15,639,479
2026-08-22 00:12:00.442,chair,0.40,234,278,444,469
2026-08-22 00:12:00.443,chair,0.25,237,277,550,478
2026-08-22 00:12:00.443,book,0.25,280,179,375,206
2026-08-22 00:12:00.512,chair,0.72,235,280,430,469
2026-08-22 00:12:00.573,person,0.29,482,38,639,475
2026-08-22 00:12:00.636,person,0.34,500,58,639,475
2026-08-22 00:12:00.637,chair,0.26,238,279,435,479
2026-08-22 00:12:00.697,person,0.34,500,58,639,475
2026-08-22 00:12:00.697,chair,0.26,238,279,435,479
2026-08-22 00:12:00.761,person,0.30,521,71,639,476
2026-08-22 00:12:00.822,chair,0.40,239,280,438,479
2026-08-22 00:12:00.882,chair,0.40,239,280,438,479
2026-08-22 00:12:00.934,chair,0.49,237,280,438,479
2026-08-22 00:12:00.934,person,0.27,528,74,639,455
2026-08-22 00:12:00.934,cat,0.27,528,72,639,440
2026-08-22 00:12:00.934,person,0.26,301,70,639,478
2026-08-22 00:12:00.934,chair,0.25,236,279,566,480
2026-08-22 00:12:00.994,chair,0.49,237,280,438,479
2026-08-22 00:12:00.994,person,0.27,528,74,639,455
2026-08-22 00:12:00.994,cat,0.27,528,72,639,440
2026-08-22 00:12:00.994,person,0.26,301,70,639,478
2026-08-22 00:12:00.994,chair,0.25,236,279,566,480
2026-08-22 00:12:01.058,chair,0.56,238,281,436,479
2026-08-22 00:12:01.058,person,0.49,524,66,639,478
2026-08-22 00:12:01.059,person,0.43,306,71,639,480
2026-08-22 00:12:01.059,person,0.33,421,68,639,478
2026-08-22 00:12:01.118,chair,0.56,238,281,436,479
2026-08-22 00:12:01.118,person,0.49,524,66,639,478
2026-08-22 00:12:01.118,person,0.43,306,71,639,480
2026-08-22 00:12:01.118,person,0.33,421,68,639,478
2026-08-22 00:12:01.179,person,0.56,518,55,639,477
2026-08-22 00:12:01.179,chair,0.47,237,282,438,479
2026-08-22 00:12:01.244,person,0.57,511,57,639,478
2026-08-22 00:12:01.244,person,0.44,308,58,638,479
2026-08-22 00:12:01.244,chair,0.37,237,279,437,479
2026-08-22 00:12:01.308,person,0.57,511,57,639,478
2026-08-22 00:12:01.308,person,0.44,308,58,638,479
2026-08-22 00:12:01.308,chair,0.37,237,279,437,479
2026-08-22 00:12:01.368,person,0.36,310,49,639,479
2026-08-22 00:12:01.368,person,0.30,507,50,639,478
2026-08-22 00:12:01.368,person,0.28,420,47,639,479
2026-08-22 00:12:01.368,chair,0.25,238,280,442,478
2026-08-22 00:12:01.429,person,0.36,310,49,639,479
2026-08-22 00:12:01.429,person,0.30,507,50,639,478
2026-08-22 00:12:01.429,person,0.28,420,47,639,479
2026-08-22 00:12:01.429,chair,0.25,238,280,442,478
2026-08-22 00:12:01.493,person,0.53,502,16,639,477
2026-08-22 00:12:01.493,person,0.47,249,25,638,479
2026-08-22 00:12:01.493,chair,0.47,235,280,435,479
2026-08-22 00:12:01.555,person,0.60,500,24,639,477
2026-08-22 00:12:01.555,chair,0.40,236,280,436,479
2026-08-22 00:12:01.555,person,0.33,253,22,638,479
2026-08-22 00:12:01.620,person,0.60,500,24,639,477
2026-08-22 00:12:01.620,chair,0.40,236,280,436,479
2026-08-22 00:12:01.620,person,0.33,253,22,638,479
2026-08-22 00:12:01.679,person,0.74,502,24,639,477
2026-08-22 00:12:01.679,chair,0.49,237,279,438,479
2026-08-22 00:12:01.679,person,0.42,303,29,639,479
2026-08-22 00:12:01.743,person,0.54,285,36,638,479
2026-08-22 00:12:01.743,person,0.50,505,25,639,476
2026-08-22 00:12:01.743,chair,0.49,237,279,436,479
2026-08-22 00:12:01.743,chair,0.30,237,279,541,479
2026-08-22 00:12:01.805,person,0.57,507,25,639,478
2026-08-22 00:12:01.805,person,0.45,275,25,638,480
2026-08-22 00:12:01.805,chair,0.39,237,279,437,479
2026-08-22 00:12:01.805,chair,0.26,237,278,559,479
2026-08-22 00:12:01.864,person,0.42,282,21,638,480
2026-08-22 00:12:01.865,person,0.37,507,18,639,476
2026-08-22 00:12:01.865,chair,0.36,237,279,433,479
2026-08-22 00:12:01.865,book,0.28,279,179,374,204
2026-08-22 00:12:01.865,chair,0.27,236,278,625,479
2026-08-22 00:12:01.925,person,0.42,282,21,638,480
2026-08-22 00:12:01.925,person,0.37,507,18,639,476
2026-08-22 00:12:01.925,chair,0.36,237,279,433,479
2026-08-22 00:12:01.925,book,0.28,279,179,374,204
2026-08-22 00:12:01.925,chair,0.27,236,278,625,479
2026-08-22 00:12:01.989,person,0.57,509,27,639,477
2026-08-22 00:12:01.989,person,0.34,265,29,638,480
2026-08-22 00:12:01.989,chair,0.29,236,280,430,478
2026-08-22 00:12:02.060,person,0.57,509,27,639,477
2026-08-22 00:12:02.060,person,0.34,265,29,638,480
2026-08-22 00:12:02.060,chair,0.29,236,280,430,478
2026-08-22 00:12:02.112,person,0.53,510,34,639,477
2026-08-22 00:12:02.112,chair,0.40,236,279,434,479
2026-08-22 00:12:02.179,person,0.53,510,34,639,476
2026-08-22 00:12:02.179,chair,0.51,236,279,428,479
2026-08-22 00:12:02.179,person,0.41,308,21,638,479
2026-08-22 00:12:02.243,person,0.53,510,34,639,476
2026-08-22 00:12:02.243,chair,0.51,236,279,428,479
2026-08-22 00:12:02.243,person,0.41,308,21,638,479
2026-08-22 00:12:02.305,chair,0.59,236,279,428,479
2026-08-22 00:12:02.305,person,0.57,508,38,639,477
2026-08-22 00:12:02.305,person,0.33,319,31,639,479
2026-08-22 00:12:02.368,chair,0.59,236,279,428,479
2026-08-22 00:12:02.368,person,0.57,508,38,639,477
2026-08-22 00:12:02.368,person,0.33,319,31,639,479
2026-08-22 00:12:02.424,person,0.53,266,13,639,479
2026-08-22 00:12:02.424,chair,0.49,236,280,429,479
2026-08-22 00:12:02.492,person,0.53,266,13,639,479
2026-08-22 00:12:02.492,chair,0.49,236,280,429,479
2026-08-22 00:12:02.552,person,0.47,492,13,639,474
2026-08-22 00:12:02.552,person,0.44,295,15,639,478
2026-08-22 00:12:02.553,chair,0.44,237,280,429,479
2026-08-22 00:12:02.610,person,0.67,482,6,639,478
2026-08-22 00:12:02.610,person,0.36,220,0,638,479
2026-08-22 00:12:02.680,person,0.67,482,6,639,478
2026-08-22 00:12:02.680,person,0.36,220,0,638,479
2026-08-22 00:12:02.736,person,0.25,464,0,639,471
2026-08-22 00:12:02.803,person,0.34,234,203,638,479
2026-08-22 00:12:02.870,person,0.34,234,203,638,479
2026-08-22 00:12:02.925,person,0.26,237,227,637,479
2026-08-22 00:12:02.983,person,0.34,207,15,640,477
2026-08-22 00:12:02.983,person,0.26,390,92,639,473
2026-08-22 00:12:03.053,person,0.34,207,15,640,477
2026-08-22 00:12:03.053,person,0.26,390,92,639,473
2026-08-22 00:12:03.115,person,0.25,213,5,638,476
2026-08-22 00:12:03.177,person,0.55,130,2,638,478
2026-08-22 00:12:03.241,cat,0.32,321,0,639,469
2026-08-22 00:12:03.242,person,0.31,325,0,639,474
2026-08-22 00:12:03.301,person,0.25,281,0,638,459
2026-08-22 00:12:03.365,person,0.43,35,0,639,479
2026-08-22 00:12:03.365,person,0.26,275,0,638,469
2026-08-22 00:12:03.425,person,0.70,44,0,639,479
2026-08-22 00:12:03.425,person,0.30,235,0,638,440
2026-08-22 00:12:03.492,person,0.70,44,0,639,479
2026-08-22 00:12:03.492,person,0.30,235,0,638,440
2026-08-22 00:12:03.553,person,0.72,60,0,637,479
2026-08-22 00:12:03.617,person,0.71,59,0,636,479
2026-08-22 00:12:03.671,person,0.71,59,0,636,479
2026-08-22 00:12:03.723,person,0.79,68,0,637,479
2026-08-22 00:12:03.779,person,0.79,68,0,637,479
2026-08-22 00:12:03.829,person,0.87,70,0,630,479
2026-08-22 00:12:03.829,toothbrush,0.27,186,350,293,397
2026-08-22 00:12:03.888,person,0.87,70,0,630,479
2026-08-22 00:12:03.888,toothbrush,0.27,186,350,293,397
2026-08-22 00:12:03.952,person,0.90,71,1,628,479
2026-08-22 00:12:04.033,person,0.88,70,1,625,479
2026-08-22 00:12:04.096,person,0.88,70,1,625,479
2026-08-22 00:12:04.160,person,0.88,66,0,619,479
2026-08-22 00:12:04.216,person,0.88,66,0,619,479
2026-08-22 00:12:04.277,person,0.83,66,0,609,479
2026-08-22 00:12:04.340,person,0.84,69,0,582,479
2026-08-22 00:12:04.407,person,0.84,69,0,582,479
2026-08-22 00:12:04.466,person,0.80,66,0,583,479
2026-08-22 00:12:04.532,person,0.84,65,3,634,478
2026-08-22 00:12:04.599,person,0.82,71,0,635,479
2026-08-22 00:12:04.659,person,0.84,64,0,636,479
2026-08-22 00:12:04.659,toothbrush,0.38,205,321,306,381
2026-08-22 00:12:04.719,person,0.84,64,0,636,479
2026-08-22 00:12:04.719,toothbrush,0.38,205,321,306,381
2026-08-22 00:12:04.786,person,0.86,66,2,638,479
2026-08-22 00:12:04.841,person,0.86,66,2,638,479
2026-08-22 00:12:04.915,person,0.84,73,3,638,479
2026-08-22 00:12:04.967,person,0.84,65,3,639,479
2026-08-22 00:12:04.968,cell phone,0.32,433,108,497,181
2026-08-22 00:12:05.018,person,0.84,65,3,639,479
2026-08-22 00:12:05.018,cell phone,0.32,433,108,497,181
2026-08-22 00:12:05.075,person,0.82,73,1,637,478
2026-08-22 00:12:05.142,person,0.82,73,1,637,478
2026-08-22 00:12:05.204,person,0.84,67,0,631,478
2026-08-22 00:12:05.204,person,0.38,442,80,639,477
2026-08-22 00:12:05.264,person,0.84,67,0,631,478
2026-08-22 00:12:05.264,person,0.38,442,80,639,477
2026-08-22 00:12:05.330,person,0.80,59,12,639,478
2026-08-22 00:12:05.390,person,0.80,62,8,639,479
2026-08-22 00:12:05.457,person,0.80,62,8,639,479
2026-08-22 00:12:05.515,person,0.79,62,0,600,478
2026-08-22 00:12:05.581,person,0.59,60,0,617,479
2026-08-22 00:12:05.638,person,0.59,60,0,617,479
2026-08-22 00:12:05.703,person,0.74,61,0,628,479
2026-08-22 00:12:05.767,person,0.74,61,0,628,479
2026-08-22 00:12:05.822,person,0.52,152,0,620,480
2026-08-22 00:12:05.892,person,0.56,59,0,625,479
2026-08-22 00:12:05.949,person,0.49,197,1,633,479
2026-08-22 00:12:06.018,person,0.51,153,1,630,479
2026-08-22 00:12:06.075,person,0.64,53,0,631,479
2026-08-22 00:12:06.141,person,0.71,53,0,632,479
2026-08-22 00:12:06.197,person,0.76,47,0,636,478
2026-08-22 00:12:06.258,person,0.76,47,0,636,478
2026-08-22 00:12:06.308,person,0.62,29,4,633,479
2026-08-22 00:12:06.374,person,0.62,29,4,633,479
2026-08-22 00:12:06.430,person,0.50,159,0,638,478
2026-08-22 00:12:06.496,person,0.49,77,5,637,478
2026-08-22 00:12:06.557,person,0.49,77,5,637,478
2026-08-22 00:12:06.620,person,0.34,61,6,637,478
2026-08-22 00:12:06.686,person,0.47,42,1,638,479
2026-08-22 00:12:06.686,person,0.39,173,50,634,478
2026-08-22 00:12:06.747,person,0.55,80,49,635,479
2026-08-22 00:12:06.810,person,0.55,80,49,635,479
2026-08-22 00:12:06.872,person,0.58,88,35,634,478
2026-08-22 00:12:06.935,person,0.61,178,57,638,479
2026-08-22 00:12:06.993,person,0.61,178,57,638,479
2026-08-22 00:12:07.044,person,0.51,140,37,637,479
2026-08-22 00:12:07.110,person,0.62,37,0,637,479
2026-08-22 00:12:07.167,person,0.62,37,0,637,479
2026-08-22 00:12:07.231,person,0.54,40,62,636,479
2026-08-22 00:12:07.231,person,0.30,194,25,626,476
2026-08-22 00:12:07.291,person,0.54,40,62,636,479
2026-08-22 00:12:07.291,person,0.30,194,25,626,476
2026-08-22 00:12:07.355,person,0.56,104,1,637,478
2026-08-22 00:12:07.417,person,0.56,104,1,637,478
2026-08-22 00:12:07.479,person,0.74,48,4,626,478
2026-08-22 00:12:07.546,person,0.60,49,3,615,479
2026-08-22 00:12:07.603,person,0.60,49,3,615,479
2026-08-22 00:12:07.669,person,0.75,49,8,594,479
2026-08-22 00:12:07.749,person,0.70,56,4,618,479
2026-08-22 00:12:07.810,person,0.70,56,4,618,479
2026-08-22 00:12:07.866,person,0.73,55,5,590,479
2026-08-22 00:12:07.934,person,0.78,56,0,601,479
2026-08-22 00:12:07.983,person,0.78,51,1,603,479
2026-08-22 00:12:08.040,person,0.78,51,1,603,479
2026-08-22 00:12:08.109,person,0.78,57,6,619,479
2026-08-22 00:12:08.167,person,0.82,58,8,631,479
2026-08-22 00:12:08.228,person,0.82,58,8,631,479
2026-08-22 00:12:08.297,person,0.72,52,3,630,479
2026-08-22 00:12:08.358,person,0.72,52,3,630,479
2026-08-22 00:12:08.421,person,0.47,168,13,619,478
2026-08-22 00:12:08.485,person,0.52,53,18,614,479
2026-08-22 00:12:08.550,person,0.52,53,18,614,479
2026-08-22 00:12:08.611,person,0.50,43,11,610,479
2026-08-22 00:12:08.673,person,0.43,47,0,620,479
2026-08-22 00:12:08.735,person,0.45,40,0,613,479
2026-08-22 00:12:08.735,toothbrush,0.25,216,374,329,416
2026-08-22 00:12:08.799,person,0.50,45,10,618,478
2026-08-22 00:12:08.799,person,0.34,265,54,555,458
2026-08-22 00:12:08.865,person,0.61,41,10,627,479
2026-08-22 00:12:08.865,person,0.33,183,62,578,476
2026-08-22 00:12:08.923,person,0.61,41,10,627,479
2026-08-22 00:12:08.924,person,0.33,183,62,578,476
2026-08-22 00:12:08.983,person,0.61,41,10,627,479
2026-08-22 00:12:08.983,person,0.33,183,62,578,476
2026-08-22 00:12:09.042,cat,0.28,278,53,584,360
2026-08-22 00:12:09.042,dog,0.26,267,54,589,472
2026-08-22 00:12:09.279,person,0.49,261,48,604,478
2026-08-22 00:12:09.346,person,0.49,261,48,604,478
2026-08-22 00:12:09.403,cat,0.44,273,51,623,405
2026-08-22 00:12:09.468,cat,0.61,269,32,638,421
2026-08-22 00:12:09.468,mouse,0.38,353,323,456,397
2026-08-22 00:12:09.535,person,0.37,260,20,637,477
2026-08-22 00:12:09.535,cat,0.37,264,39,639,476
2026-08-22 00:12:09.589,person,0.37,260,20,637,477
2026-08-22 00:12:09.589,cat,0.37,264,39,639,476
2026-08-22 00:12:09.647,person,0.44,217,9,633,479
2026-08-22 00:12:09.648,cat,0.43,260,27,638,477
2026-08-22 00:12:09.648,mouse,0.37,357,327,466,408
2026-08-22 00:12:09.718,mouse,0.46,360,328,466,410
2026-08-22 00:12:09.718,cat,0.45,259,3,639,476
2026-08-22 00:12:09.718,person,0.43,207,6,637,479
2026-08-22 00:12:09.718,person,0.26,34,11,622,479
2026-08-22 00:12:09.777,mouse,0.46,360,328,466,410
2026-08-22 00:12:09.777,cat,0.45,259,3,639,476
2026-08-22 00:12:09.777,person,0.43,207,6,637,479
2026-08-22 00:12:09.777,person,0.26,34,11,622,479
2026-08-22 00:12:09.842,mouse,0.39,360,329,468,412
2026-08-22 00:12:09.843,cat,0.39,261,27,639,476
2026-08-22 00:12:09.843,person,0.37,228,8,638,479
2026-08-22 00:12:09.902,mouse,0.39,360,329,468,412
2026-08-22 00:12:09.902,cat,0.39,261,27,639,476
2026-08-22 00:12:09.902,person,0.37,228,8,638,479
2026-08-22 00:12:09.958,person,0.45,41,14,626,479
2026-08-22 00:12:09.958,person,0.42,248,10,639,479
2026-08-22 00:12:10.022,mouse,0.52,360,328,468,410
2026-08-22 00:12:10.022,person,0.38,32,11,626,479
2026-08-22 00:12:10.022,cat,0.31,258,25,639,468
2026-08-22 00:12:10.091,mouse,0.52,360,328,468,410
2026-08-22 00:12:10.091,person,0.38,32,11,626,479
2026-08-22 00:12:10.091,cat,0.31,258,25,639,468
2026-08-22 00:12:10.148,person,0.49,51,0,622,479
2026-08-22 00:12:10.148,cat,0.43,260,31,639,466
2026-08-22 00:12:10.148,mouse,0.28,363,328,470,410
2026-08-22 00:12:10.209,person,0.49,51,0,622,479
2026-08-22 00:12:10.209,cat,0.43,260,31,639,466
2026-08-22 00:12:10.209,mouse,0.28,363,328,470,410
2026-08-22 00:12:10.272,person,0.48,46,1,603,480
2026-08-22 00:12:10.272,person,0.33,178,46,625,479
2026-08-22 00:12:10.272,cat,0.26,260,23,639,475
2026-08-22 00:12:10.337,cat,0.40,262,34,639,474
2026-08-22 00:12:10.337,person,0.33,18,2,624,479
2026-08-22 00:12:10.337,person,0.27,244,9,639,478
2026-08-22 00:12:10.399,cat,0.40,262,34,639,474
2026-08-22 00:12:10.399,person,0.33,18,2,624,479
2026-08-22 00:12:10.399,person,0.27,244,9,639,478
2026-08-22 00:12:10.463,cat,0.60,261,33,639,471
2026-08-22 00:12:10.464,person,0.32,213,7,637,479
2026-08-22 00:12:10.464,person,0.27,27,0,620,480
2026-08-22 00:12:10.524,cat,0.60,261,33,639,471
2026-08-22 00:12:10.524,person,0.32,213,7,637,479
2026-08-22 00:12:10.524,person,0.27,27,0,620,480
2026-08-22 00:12:10.581,cat,0.53,263,34,639,457
2026-08-22 00:12:10.582,person,0.38,34,5,622,479
2026-08-22 00:12:10.648,cat,0.43,265,25,639,469
2026-08-22 00:12:10.648,person,0.37,246,13,638,476
2026-08-22 00:12:10.648,person,0.32,31,3,621,479
2026-08-22 00:12:10.710,person,0.45,161,11,629,479
2026-08-22 00:12:10.710,cat,0.38,266,14,639,467
2026-08-22 00:12:10.777,person,0.41,46,4,632,479
2026-08-22 00:12:10.777,person,0.36,235,9,639,476
2026-08-22 00:12:10.777,cat,0.31,264,1,639,469
2026-08-22 00:12:10.834,person,0.41,46,4,632,479
2026-08-22 00:12:10.834,person,0.36,235,9,639,476
2026-08-22 00:12:10.835,cat,0.31,264,1,639,469
2026-08-22 00:12:10.900,person,0.58,49,11,631,479
2026-08-22 00:12:10.900,person,0.28,267,14,639,471
2026-08-22 00:12:11.021,person,0.61,91,13,634,479
2026-08-22 00:12:11.021,person,0.32,266,17,638,478
2026-08-22 00:12:11.081,person,0.34,263,16,625,479
2026-08-22 00:12:11.145,person,0.34,263,16,625,479
2026-08-22 00:12:11.214,person,0.63,153,9,636,478
2026-08-22 00:12:11.274,person,0.61,129,4,635,478
2026-08-22 00:12:11.335,person,0.61,129,4,635,478
2026-08-22 00:12:11.399,person,0.74,128,0,634,478
2026-08-22 00:12:11.463,person,0.79,120,1,629,478
2026-08-22 00:12:11.524,person,0.51,258,0,638,479
2026-08-22 00:12:11.524,person,0.39,34,0,636,479
2026-08-22 00:12:11.587,person,0.49,233,0,633,479
2026-08-22 00:12:11.668,person,0.69,51,4,634,478
